order_id,payment_sequential,payment_type,payment_installments,payment_value,AR_H_COMMIT_TIMESTAMP,OP
c335b739a05623e0b6e674b39acbbafc,1,credit_card,1,37.09,2018-02-10 22:39:54,I
7621329c02f78d02a8a6d51e4b10ee85,1,credit_card,2,137.5,2018-03-14 16:43:53,I
621d22173590d292319c7a2f72ce76f6,1,credit_card,4,146.12,2018-05-18 12:24:25,I
90a35d9f1707a645c3bd2dda9c3f2643,1,credit_card,1,110.36,2017-12-02 16:44:06,I
8dab68fdbfe5d3e83b1ddc4fccde01cd,1,credit_card,2,71.79,2017-11-15 10:42:57,I
897fab0704eda65c69520010b02a3fee,1,credit_card,1,52.05,2018-05-07 16:24:23,I
50630ee90de1185d8ae34f8232f8e2fa,1,credit_card,2,138.56,2018-06-08 14:15:32,I
5e84bf559fcc6a7a95c0d302a48c89be,1,credit_card,1,47.91,2018-06-14 19:41:46,I
3c31094fbd7da6168cc190beedf23888,1,boleto,1,160.12,2017-10-16 15:39:28,I
24778d0f71e47bff8721b93b3aa5b898,1,credit_card,1,35.45,2018-07-05 19:41:43,I
26343f9d74c00cf82b588331730367e9,1,credit_card,4,208.88,2017-08-23 18:46:17,I
44ecd2ebe54e3c23da26345bfcf1c919,1,debit_card,1,2333.97,2018-06-09 20:13:49,I
aa4634ff761133d98df37cc039021823,5,voucher,1,9.8,2017-11-21 23:18:44,I
5b52136f452a7ee355f34fd4b2eb99b2,1,credit_card,4,235.31,2017-11-03 18:06:09,I
5e4c365dd3cf7769a88981f408d069d3,1,boleto,1,107.87,2017-11-21 21:31:09,I
00a174dbf11967d260033fa6ab711493,1,credit_card,1,291.43,2017-11-27 10:29:23,I
e8222fa9083bdd04c8bc9b234ff11490,1,credit_card,1,31.51,2018-03-28 11:52:01,I
8407285337c080fb6f204a76ed3a5c83,1,credit_card,10,146.36,2018-02-24 12:15:06,I
2e3e34bd9284d4ff8e51142c7c70d144,1,credit_card,6,156.64,2017-09-21 10:02:36,I
76b2130e88deabfcb586db50ff98e3b5,1,credit_card,4,90.99,2017-12-05 15:06:41,I
083715659baf44018ac67f7914b85cdb,1,credit_card,3,92.9,2018-05-19 12:27:20,I
3dc3012f8b35d3e48e9a5537d549986f,1,credit_card,7,379.71,2017-04-19 20:41:13,I
f443f10864456cb1b27f91e05587de58,1,credit_card,1,86.72,2017-10-09 13:13:05,I
7c303e55404bf2462c89a320c8d47688,1,credit_card,8,86.4,2017-10-11 17:15:54,I
e39cc0368ca2a9ce8244880519c3b2ad,1,boleto,1,329.22,2018-03-08 07:19:31,I
28804427b3bbfea6ef5a0e0de798c41a,1,credit_card,2,57.79,2018-06-08 20:09:31,I
33333d8eea2fd73fef836145d8e725ea,1,credit_card,1,38.09,2017-12-05 19:04:42,I
f88efcb15bb4da564e09c5ef905ae3cb,1,credit_card,3,156.19,2017-10-19 17:26:15,I
119f1430154997cf2ea4e905667408d1,1,credit_card,2,107.2,2018-05-29 02:29:23,I
220e48b13b356b314da2cbc5f1dbfccf,1,boleto,1,197.7,2018-01-14 20:01:54,I
74bdc516d1c6a8e16cd1a546ea067c26,1,boleto,1,66.39,2018-03-27 11:00:09,I
20400ea65a0eadb957f1fe55f3e1756a,1,credit_card,1,29.89,2018-04-12 14:31:15,I
20e4793779b086b53af56a8ea4b94f71,1,boleto,1,350.34,2018-07-26 16:37:10,I
9e079abd2ca9af66e7584c00d6551890,1,credit_card,4,49.52,2017-02-16 22:44:03,I
cf07604a298e52c07c772d3dbc9edc1d,1,credit_card,5,324.06,2018-02-06 13:54:03,I
56ef80c564f6fd57cc662adee0379746,1,credit_card,4,49.42,2017-01-16 14:24:22,I
6651f029ead38cdcfbbe495f5cce1e4a,1,boleto,1,51.82,2018-07-25 14:43:57,I
8f3a46cc0e9d362bf43dd339e4379615,2,voucher,1,28.89,2017-09-22 15:00:05,I
ed241a40fbcff0bd9429886e4b20f142,2,voucher,1,145.46,2018-05-21 17:38:06,I
4ff3fc0a3d6e628acc27a25e1b6ed687,1,boleto,1,59.69,2018-03-04 17:32:32,I
6acc8234fbe95cdf6e5e160bc5a23ad0,1,boleto,1,207.33,2018-06-05 19:43:40,I
066daea9ca27bdce0b0ef5e832427b6d,1,credit_card,2,41.34,2017-07-10 22:39:00,I
98287ad06893756cfd89b354ad0fe866,1,credit_card,3,81.78,2018-02-28 11:00:45,I
faf590b30d6a5dd0430cf8713a6455c2,1,boleto,1,86.64,2018-06-05 17:10:10,I
1b68a09aef174135ac2b4a138c3a1eda,2,voucher,1,18.25,2018-06-11 15:55:22,I
3a53d5a9a0c58d291ff3ae407b6df5fd,1,credit_card,3,134.17,2018-02-16 21:55:03,I
132d901a3191ebd415e9ed346435417e,2,voucher,1,50.0,2018-02-15 16:10:40,I
43e9d6cfdcf9eaad45b8fb0a3ebcd521,1,credit_card,1,97.39,2018-03-18 20:16:55,I
f0b673967b0be0bfcc14490d3d1842a8,1,credit_card,8,865.78,2018-07-29 16:15:14,I
f062eadab4f6382208fe17ca7fbaaec3,1,boleto,1,36.23,2018-05-14 09:01:37,I
ed274ecbd297951203b23b1e071eb593,1,credit_card,2,64.48,2018-05-15 15:33:44,I
e1a8489fda3f7a66e003134d7b4e6a59,1,credit_card,2,68.62,2017-06-06 10:36:52,I
bdac74e927fa2c4083f33e1b213e1937,1,boleto,1,56.38,2018-01-11 15:19:54,I
63e7f3b68db3707aee7cb7b4c10db358,1,credit_card,1,58.72,2018-01-03 13:28:19,I
538f56b420aef05904848cded0109e02,1,boleto,1,147.15,2017-05-29 12:53:04,I
eb4e4098b7ba7c44df0ef857c570922f,1,credit_card,4,45.86,2017-04-04 07:12:19,I
4db8f00462910a1daf07bd78e151c075,1,credit_card,3,62.0,2018-06-19 11:59:29,I
40599d3d28b75746952ded75566637b9,1,boleto,1,20.62,2017-01-05 13:01:48,I
728e45f5c577ad0806b4de7f9034200f,1,boleto,1,245.99,2018-03-08 10:52:01,I
9f68a07289d60a3f9f253ff96529ca70,1,credit_card,3,343.9,2018-04-08 23:54:56,I
0178ff2480e2e8fb84d456dd3dc3d777,1,boleto,1,29.78,2018-03-25 13:48:39,I
2dd3e9627a0cec07b3092f404934ce6b,1,credit_card,4,78.38,2017-04-23 18:16:54,I
a204ef2b035bc702ec72a0d80922c071,1,credit_card,4,116.94,2017-10-10 21:38:57,I
e37c6e0e29cea4a2454fbae6a62f2510,1,credit_card,3,212.72,2017-12-30 19:46:45,I
942e72b3badcc620649a63aca9e9f8a9,1,credit_card,1,362.15,2017-08-04 17:25:10,I
a60cfae2bca27cb006f446f1f04cb730,1,credit_card,2,27.29,2018-04-04 16:19:09,I
4b3176150cda3ef1348ba91dfb6c7b32,1,credit_card,4,48.67,2017-11-14 08:28:59,I
ad458fa56412b48d51846cda26a85b2b,1,credit_card,3,142.97,2017-05-24 16:55:59,I
7102cea582cfe5c2976f0a8229d26e6f,1,credit_card,7,147.47,2018-02-16 14:41:37,I
95b77d025d47143b0ac25edd12536293,1,credit_card,4,239.6,2018-07-30 14:23:40,I
8b5ddca535bbca0d4282b4e82248089e,1,credit_card,4,194.53,2017-09-15 00:36:44,I
b6ada13d6a3410de57d6f0268420de95,1,credit_card,1,37.77,2017-12-04 21:51:54,I
fedcd9f7ccdc8cba3a18defedd1a5547,1,credit_card,1,1.67,2017-09-23 14:56:45,I
510c373425eabae593ad4cb8953d60f0,1,boleto,1,106.87,2017-05-20 19:45:02,I
41c45378fe62363faf80c45523a198f1,1,boleto,1,117.42,2017-07-16 19:03:15,I
6553bc307b0ce8eded2609f0008ae2bd,2,credit_card,1,13.9,2018-06-01 12:41:29,I
1d63bc71f05d7d540663b4314f166b92,1,credit_card,4,47.13,2018-04-20 12:24:23,I
a201a3d5774c7b81c6a50dad1be5f488,1,credit_card,1,94.12,2017-07-06 22:50:32,I
84e37af08e63ea7261d22a0af81e73cd,1,boleto,1,87.51,2017-02-11 22:10:04,I
31a36522fd3998f250795c1e732acdac,1,credit_card,7,245.35,2017-09-18 18:59:31,I
0dfa86a9022c9929b3d7311150151f68,1,credit_card,1,87.39,2018-07-26 20:09:56,I
a6288d192f3399f630e89e96f1079cf2,1,credit_card,5,593.62,2017-09-28 12:20:16,I
f09ee33b5d977c908ce324417907f574,1,boleto,1,85.24,2018-02-09 08:42:35,I
721fa08ba1208bce0d5642af802d2586,1,credit_card,1,35.72,2018-05-01 15:28:31,I
2cadf7b6bdc085bb4a8a3a32a40e344b,1,credit_card,5,56.37,2017-12-19 15:02:40,I
c9229f668c1028a77a433afa8b93f122,1,credit_card,1,142.71,2017-05-14 21:11:45,I
b8226aa72dca6aad3bd514885b7b02e8,1,credit_card,1,4.16,2017-03-27 20:29:59,I
7eb2b4aee9ff7ba835df2aed76fb9c4b,1,credit_card,3,255.7,2018-01-24 22:53:51,I
93b68446f352031c3899ff57f76f0a68,1,credit_card,2,135.22,2018-02-15 16:15:14,I
3ee6694bb99d5a6db0deceffcd099597,1,credit_card,5,54.92,2017-07-07 11:22:13,I
f1ee39e9c5dd55fbb91449e918a7eb37,1,credit_card,1,171.84,2018-01-18 09:42:37,I
d2621e5ff64aedbbc297e323fc18bfe6,1,boleto,1,584.11,2018-03-15 00:05:18,I
08158c9f50214fc5872aba47814160e7,1,credit_card,6,309.77,2017-03-15 14:37:37,I
2cbdd5d6294d199ecdb76f42b62b5bd1,1,boleto,1,74.05,2017-12-09 11:52:32,I
ff79282c8f4c58df02fde009ad02d009,1,credit_card,4,106.86,2018-04-19 12:29:54,I
7c3b36d6d12476de27c371da33153e82,1,credit_card,3,206.87,2017-11-06 19:38:49,I
97cc8153b2e7c816783e0ba60083ea67,1,credit_card,1,63.42,2018-06-28 21:41:03,I
0f34e281521119381162d15a73510e3b,1,credit_card,2,93.83,2018-06-14 23:31:47,I
7e4b03dd0033e5b679e258243d9df206,1,boleto,1,175.35,2017-08-30 12:28:36,I
16e149da07062935e510ddb0f573299b,1,credit_card,3,84.14,2017-10-23 22:16:49,I
bea1da5f113566234f755218971ad0f1,1,credit_card,2,139.31,2018-04-16 09:49:08,I
7074777048d6873978e44c5b4b7bc3b2,1,credit_card,10,142.27,2017-04-09 16:48:34,I
be75420cd32a5c26b69ec360e62b65f1,1,credit_card,1,137.08,2018-01-06 14:05:56,I
98509cb0716e6b8b252e0dcb05b2e481,1,credit_card,3,163.95,2018-04-11 16:55:26,I
a78de2cc0d6bc691e86e944979c373eb,1,credit_card,9,193.99,2017-07-12 11:42:45,I
70e38e6c6f3ff404a97ab901da03db56,1,boleto,1,96.8,2017-07-25 20:49:17,I
a59c3add113d01bce5f53f04fc17d73f,1,credit_card,3,87.88,2017-05-11 16:29:18,I
4bdf6279e39f0094b4290ab0e0015aa0,1,credit_card,4,83.57,2018-04-12 10:47:26,I
b6237516853bae5d21654428929bdb69,1,voucher,1,112.29,2017-06-09 21:06:11,I
bb14443a5ce028e310466aaf0cacb2f9,1,credit_card,2,89.48,2018-03-21 23:55:20,I
cccfbfbaf4b86752d9c060eb2da0f828,1,credit_card,1,43.31,2018-03-30 21:58:17,I
a6b52290e2cab59e8e7c8382eef9e523,1,credit_card,1,214.16,2018-04-22 13:59:28,I
e659b8223be6f632acb24fb80cf50ca9,1,credit_card,4,87.21,2017-11-18 11:30:58,I
b19f37ba4b4c83791c9bead49f965926,1,credit_card,10,1902.55,2018-04-03 10:18:33,I
7b9d2b13802cfc504efc515be768ee0f,1,boleto,1,305.79,2018-04-26 07:49:45,I
5164933efe0cd14f31424b9badf81f19,1,credit_card,1,141.9,2018-04-25 22:18:10,I
e3650ea29ce4ca131ce317a0f291fd56,1,credit_card,3,143.96,2018-07-12 15:16:10,I
926f4d2c77e865137fca6a656848dc74,1,credit_card,4,54.0,2017-07-16 22:11:51,I
bcdabfbcff6df68926c4176cf4c138c3,1,credit_card,3,45.61,2018-01-31 17:53:18,I
fcc1d095fad4806c94b96c7bbe51188d,1,credit_card,1,54.37,2018-08-02 20:24:15,I
257ab9903352539e481128aa856113b5,1,credit_card,5,116.94,2018-01-21 21:09:35,I
008ce8764db2e397e153000e017475b6,1,credit_card,3,70.88,2018-05-18 20:42:47,I
b44f8d3569ffd7ae6a83002aaf061b98,1,credit_card,1,226.97,2017-10-18 20:52:43,I
13b8bebe558b8424a4ccf23df4c01f77,1,credit_card,8,233.4,2017-10-29 19:29:22,I
0d597bde3929912cb11ba2fe571a4267,1,credit_card,1,66.67,2017-11-24 13:42:26,I
97988325770d5df4030d82fb4580a684,1,credit_card,8,305.31,2018-02-10 18:24:05,I
6c187a778a170f2bc6beac3979e3a81c,1,boleto,1,67.72,2018-03-19 12:56:50,I
531ddb8d1f19f42dd24070ea9eb48017,1,boleto,1,181.68,2018-01-29 15:37:36,I
7e284574be8d83b004427c79e11a1a99,1,credit_card,4,246.92,2017-08-17 21:32:18,I
d8253682886103126c169f93e8b46349,1,credit_card,7,111.02,2017-11-03 09:02:50,I
e536cdf72fac1ac0394ce265d37d22e7,1,credit_card,1,78.97,2018-07-15 00:14:30,I
f18eb4af9b5b05f1b47b1cb4e4abe4ba,1,credit_card,1,33.23,2018-06-28 00:27:12,I
ed362cd4cc1db144970bc67fcf848fd6,1,credit_card,3,281.3,2017-10-22 14:31:56,I
16a8f7a8bbca3c9cc625c7f5e7b912e8,1,credit_card,1,119.57,2018-03-25 20:16:38,I
becacb74a2852573d3b095348a9da1ed,1,credit_card,4,75.25,2018-04-17 18:45:44,I
e66e161be234086b4101ba4e88c47db6,1,credit_card,3,129.37,2018-02-19 10:28:28,I
d8e17cc85323061493b16b68a130bcff,1,credit_card,1,237.9,2018-04-26 17:28:37,I
605b6e2919387ca3cd0480e7d420320f,1,credit_card,4,45.13,2018-06-06 11:18:32,I
8ea1a1b5bb41e4093d30dbd5d3466b69,1,credit_card,2,196.46,2018-02-18 16:36:52,I
abbc17763bdada83cf456bf064360a39,1,credit_card,8,137.2,2017-10-16 21:06:18,I
2f2e121506a561cd285173b300fd992f,1,credit_card,2,197.7,2018-02-03 10:59:39,I
61181b6edca2c3a0b58c77e58d91a8a3,1,credit_card,1,73.13,2017-10-18 23:35:55,I
02e151e3ad2aa3f8e99de08c81a93c2c,1,credit_card,9,155.14,2017-06-23 11:36:02,I
8804ce4a12b1afd7c2751be6810e6597,1,credit_card,5,146.04,2018-02-12 10:32:52,I
4e797467960184f4812ea77710c08b05,1,credit_card,1,45.09,2018-01-25 11:45:37,I
9e8f0fdec8fe8bee4f4c399b4dc46175,1,boleto,1,75.07,2017-09-17 20:22:40,I
924101b6d0786a881d90fa1c8eeb6bf1,1,boleto,1,153.13,2017-08-31 20:54:59,I
53e9eddc6f35cac865b535ed8868d5e3,1,credit_card,8,161.77,2017-11-22 22:28:20,I
8ec3ff9f474ef9e6324556d1fa434d5e,1,credit_card,2,182.02,2018-06-06 19:05:45,I
0f5eab9ad693ad60f23eddb4338d4a20,1,credit_card,2,90.17,2018-02-22 14:56:13,I
c6c5a3bd6cdccabdc09336d43f4897b0,1,credit_card,1,101.03,2018-02-20 10:31:58,I
dec16faa1b0d9cf85ae3630def401cfb,1,boleto,1,146.15,2018-03-04 12:26:31,I
7caa2aaed7e9a56d1bc1004eb7d296e5,2,voucher,1,75.5,2018-07-17 22:29:15,I
e42d675de97fa2ce82d7090d2e1627de,1,credit_card,1,0.14,2017-10-08 16:05:13,I
e98a7233637d3d8e07adcf92b23daaf3,1,credit_card,3,67.43,2018-04-02 13:08:56,I
78ee9d46bf8b130d3b16715c5022413c,1,credit_card,4,152.04,2017-12-12 16:04:12,I
5a4f11a9be03037cc84e5b77f4cf9d82,1,voucher,1,486.56,2017-12-19 23:35:52,I
309db584bc8a41aab9f039b918c6b2ab,1,credit_card,5,52.04,2018-04-16 15:06:43,I
f1a8e3250a46ef66707b6b0e103c3140,1,credit_card,4,110.77,2018-06-15 12:52:05,I
c71ee8376af932d723ef73120320af53,1,credit_card,4,177.08,2018-02-15 16:42:23,I
8859c918dd929c59f8e0e8811b83f02a,1,credit_card,1,55.22,2018-03-09 16:13:12,I
e8fba6b3bd2fa3e2e1d4b101fbd93b17,1,boleto,1,26.6,2017-06-15 20:24:55,I
a04b5357c7eb10bccebd46d6d051e8b0,1,credit_card,8,406.74,2017-10-15 19:17:06,I
66b2aa2de6027471ff9406d7667fa94a,1,credit_card,3,123.06,2017-11-29 02:06:06,I
c6c26ee904fd7f85a965423bec883fe6,1,credit_card,3,99.34,2017-09-15 14:28:21,I
b5db96e8b923dfcb5699d38714b5b3fe,1,credit_card,2,351.46,2018-04-09 19:07:02,I
529a75fb210fa78371c2b71fa96f8b71,1,boleto,1,115.45,2017-05-06 09:12:42,I
f8433ba8190dc8137e3409d466cf90ef,1,credit_card,5,54.98,2018-06-06 21:41:54,I
afdc19847d2b39afa2d82a35ec730571,2,voucher,1,42.28,2018-05-03 14:30:54,I
de5a814b231c540ae5995a95a149551e,1,credit_card,1,66.67,2017-11-24 01:56:27,I
cc85879fb8f1767ad9b67dbcfa113e7b,1,credit_card,7,131.75,2018-04-07 13:26:51,I
13dabdb9dbb49bde13dd90285c2640eb,1,credit_card,1,95.31,2018-02-12 19:26:15,I
3e34f8c0022e2a7093ae49d16555e06b,1,boleto,1,32.23,2018-08-01 17:43:33,I
4c4ac421c86a29cf288e4283badb1093,1,credit_card,10,132.48,2017-11-24 09:39:48,I
bf5c20ebc5a7b05e2efd6ecb0e4f7b62,1,credit_card,2,22.77,2018-01-14 16:04:40,I
e9aabb11af0ed0b77743b1d0ddd7591c,1,credit_card,1,168.8,2018-07-03 19:19:20,I
4a2882a91107820eb25a65e0190575b0,1,credit_card,2,144.97,2018-07-09 15:14:48,I
27a530fa8ac219ee1e453ccc7c575a07,1,credit_card,1,76.66,2017-12-15 22:23:41,I
0fafae9d817a5c3ce897f22d801b7395,1,boleto,1,96.33,2017-09-13 10:35:15,I
2dfb87489b5804dbc8293320a24aac0f,1,credit_card,8,133.25,2018-03-21 13:18:40,I
822f778d1cd09285df832ee2cf65b83c,1,credit_card,1,34.85,2017-11-26 21:56:25,I
28a6deb28d6d4f156d94669fcb9ca8ce,1,boleto,1,135.77,2017-10-06 22:55:45,I
e6249cf2ec8f9ed63814e33eef1536bd,1,credit_card,3,394.16,2018-05-17 16:37:14,I
2591fdd6cc7718bac11436b57abd8163,1,credit_card,2,135.0,2018-02-12 14:01:37,I
f1102aaed56d382cca01e04bec7b9910,1,credit_card,5,233.06,2018-06-13 10:31:43,I
5103d6b3761ac2e1155b08e4c6a5c225,1,credit_card,5,54.11,2017-02-17 17:56:07,I
fdcb642c8ac047b33f64d32c79a62833,1,credit_card,1,85.14,2017-12-16 15:09:21,I
b1629139e38e77931c032720fff0c091,1,boleto,1,27.68,2018-01-11 13:38:23,I
b5b05de37b44bf6caebc07cfe28d49fc,1,credit_card,3,462.72,2018-03-15 22:39:45,I
8c007d0c7bfabe041dd7bc0514210ed9,1,credit_card,6,197.29,2018-04-16 17:24:04,I
4d552c5c82094dbeb98a8048f8b31adb,1,credit_card,3,214.41,2017-10-07 11:03:08,I
3c3578cbe37cf7af07897091fa676eb4,1,credit_card,10,2009.62,2017-10-15 21:06:30,I
881ea3597cb9e45f7141bdace6d42e60,1,boleto,1,257.34,2017-11-22 10:13:57,I
cb655436a926b3051ca8d308eee56323,1,credit_card,2,64.9,2017-07-29 17:58:58,I
677baf2124c367847775baafbd4d609b,1,credit_card,2,123.67,2018-04-27 16:40:51,I
b33ba27bcc778a34f2d46f4138302b14,1,credit_card,7,155.64,2018-03-22 16:59:33,I
0d4381c5179436609adcf581b55639e5,1,credit_card,8,845.81,2017-10-07 15:52:19,I
aa8c7fad85e2310540569bdf67fb25b1,1,credit_card,8,403.42,2018-05-12 19:00:03,I
67d83bd36ec2c7fb557742fb58837659,6,voucher,1,8.0,2017-07-27 12:50:46,I
0cbc979bd11d1ef1cc7c050a0442c715,1,credit_card,1,75.17,2017-08-06 22:03:45,I
65c470b5a3afad5b2af39828131e3e8c,1,credit_card,2,142.7,2018-04-13 08:50:42,I
e160d11c70cf606ed89a6700da4e3454,1,credit_card,8,182.68,2017-10-01 19:01:48,I
c4d2f075fc3bf3a06d1e68e113c35cbd,1,credit_card,1,79.63,2018-08-01 14:58:41,I
d433f15d756ab14939321574177af37f,1,boleto,1,254.41,2017-11-10 09:22:13,I
492b48333a37f2f70213b81672d4aa06,1,credit_card,1,47.67,2018-04-09 15:14:31,I
3131bc45acd396fba15c45085b9c5acd,1,debit_card,1,361.07,2018-01-28 16:39:32,I
9781e9a5064f50e5bb4ce028b9f1963b,1,credit_card,4,725.99,2018-02-17 18:33:00,I
d27a1b863a5393c76d910b9563093adc,1,credit_card,5,192.69,2018-03-07 14:44:23,I
e94d8ace7446337ba22419b2218a8303,1,credit_card,1,81.15,2018-05-03 10:27:48,I
1be51feefcd481bee3118900e6777057,11,voucher,1,5.78,2017-05-17 21:06:56,I
b16e956bda09e0aea31977bec8585ba6,1,credit_card,1,154.33,2018-04-18 12:23:41,I
9a4742a473129e5a7814d5319bae3092,1,credit_card,8,87.84,2017-10-11 15:51:34,I
03d1edbd314ca7682ec0f3e67d3763e2,1,credit_card,5,74.03,2017-06-29 20:04:14,I
549eaa78237c5a5c9ca1cc4a8d812208,1,boleto,1,465.89,2017-09-04 04:19:30,I
e6152cd6ca627fc4f0f5deddea24f7c2,1,credit_card,1,108.37,2017-11-29 13:23:16,I
6c187850c87a918e0ac628d5ffd4d75a,1,credit_card,6,157.72,2018-04-04 19:51:29,I
25d47ee9a060a0359e8a10a858fc39a1,1,boleto,1,190.48,2017-12-19 13:02:13,I
b91f8f630061576cecba47d54b2f105f,1,credit_card,1,69.05,2018-03-19 16:48:56,I
58da121f4b355734661e99087e7e4ffb,1,credit_card,1,82.01,2017-05-07 10:26:54,I
e17605f30423d4d61b56a16c513c00ce,1,credit_card,3,80.88,2017-10-01 20:26:30,I
e83f4ca0e182aa00e538e354aea8a6a8,1,credit_card,10,211.18,2018-04-23 16:31:53,I
4079df924e51e553825e62f9f8995d59,1,credit_card,8,239.9,2017-01-24 14:22:33,I
351cc103e775642319456a5962fd7a9f,1,credit_card,3,137.99,2017-06-12 17:43:28,I
36c03fb1172cec1edee00c380e3ae9ec,1,credit_card,1,92.87,2017-11-04 17:46:25,I
c8bf388d81617b961b598bc9b8b30811,1,credit_card,2,199.79,2017-12-10 20:02:21,I
bcd5c88a0445f3748d4118b587d4cabb,1,credit_card,4,199.96,2018-06-21 00:22:02,I
e65454e1b3cf3efc00f09c7508245f4c,1,credit_card,6,109.69,2018-04-05 20:58:59,I
9380357951a13ec61acdce81018dcdaa,3,voucher,1,35.4,2017-09-01 11:00:41,I
670de6983a9948e0bd029dd7ea1210e0,1,credit_card,3,161.46,2018-01-29 17:02:22,I
49b54766a6cd815e2922e7be61248254,1,credit_card,2,255.58,2017-08-02 09:49:20,I
8d3280c1ecf98c7dce004f7c67d67acf,1,boleto,1,71.92,2017-05-09 08:20:16,I
0c9850b2c179c1ef60d2855e2751d1fa,1,credit_card,1,148.14,2017-09-04 15:17:11,I
f35e931a720c89ba31489a6f86fbf985,1,credit_card,8,107.39,2018-05-15 15:04:26,I
86274c00b0ec7c91b000d4c6cac1dc72,1,credit_card,5,129.84,2017-06-09 09:22:57,I
5e99406dbc4e63affa6367a3fd43c8af,1,credit_card,5,261.16,2017-07-27 23:02:38,I
4b95d1a4d386ff9f72f63254f6a30a51,1,credit_card,1,36.78,2017-08-18 17:16:24,I
6e6fe7a46410884d0ad0f30ac48f7c4b,1,debit_card,1,42.41,2018-01-05 12:29:14,I
940c5c8cc3ea86ca75804a5c8c350533,1,boleto,1,64.32,2017-03-20 21:21:37,I
17e3bdfb40f275e758587eb0df1e7516,1,credit_card,1,32.39,2018-03-28 16:56:28,I
53d01d5ea7c4979fe175f37286263091,1,credit_card,1,84.16,2017-02-05 23:26:45,I
fb8704a67f800f55f7ae2d4e85e2782b,1,credit_card,2,129.45,2017-08-21 14:19:29,I
3a4b013e014723cc38c9faa8ffdc6387,1,credit_card,8,3526.46,2018-04-09 11:32:37,I
4134453ac6de03395610be89e3e305c2,1,credit_card,2,136.3,2018-04-07 11:47:56,I
a43b47899fae27435d67c19684c2a5d3,2,voucher,1,100.0,2017-09-19 18:02:28,I
aefd4f1e5f6dc055f7a57ff5d884071e,1,boleto,1,29.63,2017-04-22 10:28:31,I
456305699578d4ca0be9fa96f39efe0d,1,boleto,1,312.39,2017-07-10 16:41:44,I
f1ed33d69dfbfab124dde0a2e8b129ec,1,boleto,1,43.18,2018-04-30 10:44:34,I
2c42da58ddeeeffa46d6ddc5e6725e31,1,credit_card,2,96.65,2018-06-18 22:14:06,I
7def21d4295cb8526b988f3c693df9ec,1,credit_card,6,63.5,2018-06-12 11:31:00,I
051c701261744807b2535ab976842f7e,1,credit_card,3,178.23,2018-07-08 14:18:22,I
7c367f3036caf4d2000a4d80bc9d341b,1,credit_card,4,220.6,2017-03-25 10:38:04,I
5b71dc5aa10d933a7c579eadd1da1894,1,debit_card,1,43.28,2018-07-20 11:03:48,I
1e0fdb7395b6eab4335b7a41b88813e4,1,credit_card,3,36.78,2018-02-25 12:13:36,I
fd9cb73cfbd600a6b2651af4599bb9ad,1,credit_card,1,73.34,2017-11-20 23:02:06,I
2bb801ea071223cff75e08c39fab9155,1,credit_card,9,94.21,2017-12-10 10:51:47,I
a3b8577da20bded7d651b76f6de4e2be,2,voucher,1,157.99,2018-03-31 21:54:03,I
3ad21c0e40b33f2600a06e99f27a5fe2,1,credit_card,6,68.0,2018-04-15 22:38:51,I
099ee5555931216b461149b6fa1957e6,1,credit_card,3,146.66,2017-09-29 22:41:26,I
fa0eabdc8b8a7fb4e0e95a2b70dabf8b,1,credit_card,2,105.96,2017-11-09 17:54:37,I
b8e8b6e0bd1954b4dd4559fb2e7665ef,1,credit_card,3,87.9,2018-03-01 13:27:27,I
fd0342fda6ba083712b6ed0d4e6ac483,1,credit_card,5,102.48,2018-07-23 16:24:27,I
cc4dc2d6667cba8c386c69eb4f76f0c3,1,credit_card,3,331.02,2017-03-16 13:08:05,I
8464065239cc8397a5e71c0669d924ab,1,boleto,1,33.6,2017-08-02 16:29:09,I
bdc979bc2bbd601781c4d37fc8a8eeb6,1,credit_card,4,163.16,2017-03-01 11:21:58,I
2b9fcc0b86e42aaa05818596c7d9299a,1,boleto,1,180.38,2017-11-16 17:00:37,I
845c454659dd4b14bf2cad50319cb032,1,credit_card,6,139.53,2017-02-18 13:14:13,I
57ac42b13ab9e5c23733ab0911b2e7dd,1,credit_card,2,154.19,2017-06-28 14:32:50,I
f63be24880200ae32aa24f5b458a3dc3,1,credit_card,1,147.99,2017-01-27 13:39:53,I
05ccdfa84392875afc23c1ae9f014ce4,1,credit_card,2,155.34,2018-04-14 13:04:25,I
8b3897d09733e44ebef690b9a5874687,1,credit_card,1,44.59,2018-01-05 15:16:29,I
4669808591a364ecd9b237a1e7f18901,1,credit_card,3,80.81,2017-08-22 08:12:53,I
b32669c7ee374ba5372e0824e5ec560c,1,credit_card,1,205.76,2018-01-09 22:19:35,I
ae95bfeceb712ea0089afa1897119ac5,1,credit_card,3,131.23,2017-11-14 10:13:21,I
243204e250173084280239fb8ac74bef,1,credit_card,1,154.63,2018-01-02 15:38:56,I
33e70b1305003580be0b34472acce620,4,voucher,1,27.16,2018-01-29 15:18:03,I
7954e34924fab98d2e26924451086ad6,1,credit_card,1,48.22,2018-03-05 20:18:05,I
2f2b6449cf42e110cd34d6d659c5075c,1,credit_card,1,65.53,2017-11-25 21:57:42,I
a709ecb248c71e8b541f253c40ee8be3,1,credit_card,4,41.51,2017-03-11 18:02:41,I
9de0f1837aa8fd37e21d4e12faadd2ed,1,credit_card,3,126.29,2017-06-19 11:23:01,I
