seller_id,seller_zip_code_prefix,seller_city,seller_state,AR_H_COMMIT_TIMESTAMP,OP
a2fa0bdc798ee84cdb08281337cf4fb6,88063,florianopolis,SC,2017-03-08 10:33:45,I
bd697db56ff8e7c9cd1abeb7f72029b2,3533,sao paulo,SP,2017-02-12 12:32:38,I
2aafae69bf4c41fbd94053d9413e87ee,91901,porto alegre,RS,2018-05-24 15:22:39,I
483ca627d131e18f988349b1655c0acd,13800,mogi mirim,SP,2018-03-27 16:37:34,I
1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,SC,2017-04-29 20:57:32,I
e81e1f9c3e762e620f3fb60a51499e16,89520,curitibanos,SC,2017-05-02 11:14:08,I
4170f6a9367e6b5d6401d03ce6d54569,71906,brasilia df,DF,2017-10-20 16:51:47,I
4e480be820e37de1444325ff358c9296,37410,tres coracoes,MG,2018-07-11 20:01:00,I
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,2017-02-17 07:39:19,I
3da38366e7bd9baf6369071f782ecdf0,60346,fortaleza,CE,2018-01-04 13:37:09,I
e3e290b38963293022cdcd6db8328103,1403,sao paulo,SP,2017-11-25 01:04:21,I
70b52a4cfc823994561b00bad161b4ed,2727,sao paulo,SP,2017-02-21 16:17:51,I
596849622429351f47b32e6cae1055ff,8710,mogi das cruses,SP,2018-06-04 14:51:21,I
e6ffc9ac6a7adc9d16a1cfc2286dd546,2565,sao paulo,SP,2018-03-29 09:57:50,I
bf0045791395e66460eb04749c68672a,4256,sao paulo,SP,2017-02-07 13:50:56,I
718539d38d07dd351c76db862760e2e2,13088,campinas,SP,2017-04-26 11:19:47,I
979e9f8b5b39dd243a2550c8b05aecf0,4160,sao paulo,SP,2018-01-25 12:48:59,I
22a23e5ac7061fc538cc2a019afaaf16,30310,belo horizonte,MG,2017-05-18 11:00:04,I
0b90b6df587eb83608a64ea8b390cf07,87025,maringa,PR,2017-10-24 14:48:29,I
9200e6ce317b67196b6b0bad4d4bd567,20771,rio de janeiro,RJ,2017-03-25 10:31:25,I
4c60877808f4318ef1107fbeb8f89afa,12940,atibaia,SP,2017-12-01 18:40:44,I
3bb32fedaa74e4ad20f4ce067733bd31,88210,porto belo,SC,2018-08-03 13:32:54,I
ae8bfdbf1c2a2a2dee92d799db0a31c6,85900,toledo,PR,2017-02-15 09:34:07,I
8a87611c08849ffeeccab52aa798b6c7,82940,curitiba,PR,2017-01-26 23:48:56,I
679769a98cfcc6da877c8486ff1c13f3,35162,ipatinga,MG,2017-03-01 12:40:04,I
acf974e4d5950ad143a247471b831eb9,95059,caxias do sul,RS,2017-03-07 16:20:35,I
20a7efa9721046319bdde5d60b6b5365,88790,laguna,SP,2018-01-08 10:50:24,I
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP,2017-02-15 20:49:15,I
f3da5b2ff499efb8d4a6d371d175d7dd,2407,sao paulo,SP,2017-11-04 09:24:45,I
436bf27f2f18474fc6047702e9f8a866,13041,campinas,SP,2017-01-18 12:51:23,I
d2f3e277560ed4c6361284429b00f037,12942,atibaia,SP,2017-07-08 11:34:46,I
cd843d4cf8ef32827de0396605163ba3,36071,juiz de fora,MG,2017-07-28 10:36:12,I
67883baaae6134ee81b271a542613728,1310,sao paulo,SP,2018-07-17 13:21:24,I
7dc9a3355bae96dd82008b313d3a456c,36213,dores de campos,MG,2018-06-20 07:42:30,I
05e107217c7266362fd44b75b2cd4cc4,5353,sao paulo - sp,SP,2018-06-29 23:02:10,I
1acde099eb406aa220b1169b188b42da,2532,sao paulo,SP,2017-09-10 22:32:14,I
d97df38225e5abadaff1e72cb72b823c,9560,sao caetano do sul,SP,2017-11-03 16:38:02,I
45213867cefbf2cd4c6177e10216a951,13603,araras,SP,2017-01-27 18:16:50,I
61b893c57e33626afb104d4112b1be76,37142,divisa nova,MG,2017-03-23 17:21:23,I
a420f60ff1aa9acc80d0e42959f2b313,5138,sao paulo,SP,2017-08-16 01:00:34,I
ff4ea69c2a729e83e63c7579e4ef8170,7071,guarulhos,SP,2017-02-28 19:07:02,I
fa5fdc4e4bb6bd1009ad0e4ac4096562,9111,santo andre,SP,2016-10-10 12:39:06,I
916748bc99315c2d202898ae58b1617e,18040,sorocaba,SP,2017-02-12 22:05:47,I
bc2ac6b95e1accce9858528ee566c17e,13085,campinas,SP,2017-08-21 19:07:53,I
25debeafbce801fdd479539350185eee,17350,igaracu do tiete,SP,2017-06-05 10:45:54,I
02c988090b766852e088c69d7fb3b551,13473,americana,SP,2017-07-16 12:39:50,I
e5f9e61ceb5f523cc966e0f34095032f,88353,brusque,SC,2017-07-10 14:25:38,I
ad97a199236354e53fcd91a5a913e9a2,88350,brusque,SC,2017-11-16 20:47:34,I
3606774ec64634822d78dc2db6d37045,9510,sao caetano do sul,SP,2016-10-04 23:39:01,I
94165aea8a35c3c21499cbcae239b16c,38412,uberlandia,MG,2018-06-07 18:01:09,I
c8665a4dd081a2c436b1cd921079d0d9,14750,pitangueiras,SP,2018-06-18 12:48:25,I
c7dcd301ecfe5ab7f778ac172cf74be7,30120,belo horizonte,MG,2016-10-04 12:06:11,I
50c361bcf670d16f6df4d52de3dff924,4131,sao paulo,SP,2018-02-13 21:48:17,I
32e5635e63cb374eb63afdd242fb6134,22451,rio de janeiro,RJ,2017-08-15 21:29:06,I
c1f12f926d0ba950578b4fa41115cbb6,4317,sao paulo,SP,2018-02-24 12:00:07,I
8602a61d680a10a82cceeeda0d99ea3d,1001,sao paulo,SP,2017-08-04 16:41:25,I
c3acdfac4e3e97ff87529454fbc03642,5705,sao paulo,SP,2018-03-24 13:40:27,I
fde0cc9ea29c8ccfc0a2c22256a58c71,81650,curitiba,PR,2017-10-11 13:27:29,I
e63e8bfa530fb16910dd6956e592bb81,7160,guarulhos,SP,2017-08-07 09:14:30,I
c4f7fee5b0db50e87766f5a4d1b1b758,18085,sorocaba,SP,2018-04-15 13:07:03,I
d7485b33791774c36108f8c69602d48d,81020,curitiba,PR,2018-04-06 12:25:07,I
515d781150feed28a6ac091bb0e3cb8c,79090,campo grande,MS,2016-10-07 21:50:26,I
e908c0f3646e8b60375734a350d95d71,1226,sao paulo,SP,2017-04-05 16:12:50,I
2646baaf662d4d92ac48f047e35db92d,3303,sao paulo,SP,2018-04-29 22:00:59,I
13fa2a6c6b9d0f43cb588d7c82117a12,3567,sao paulo,SP,2017-06-09 17:38:12,I
5343d0649eca2a983820bfe93fc4d17e,9270,santo andre,SP,2017-12-18 19:26:02,I
7c9130f5f3729edd32aa059141d92484,17400,garca,SP,2018-06-20 18:53:42,I
e4ebd3f87bf70440014f07ddda7fbe03,19470,presidente epitacio,SP,2017-12-07 21:14:24,I
33a17d60c64393351ebf1ef860f4e0f2,91510,porto alegre,RS,2017-07-08 11:40:20,I
640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,SP,2018-03-17 19:47:48,I
d57e18d5f73c7ccb7f7339b61166898d,3613,sao paulo,SP,2017-09-10 12:54:36,I
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG,2016-10-05 12:44:09,I
9d213f303afae4983637247556438ede,14940,ibitinga,SP,2018-07-14 00:04:42,I
aadfe0417e61315688b6bd7043361e25,74340,goiania,GO,2017-08-03 08:40:25,I
079d295dcbf06ee8bb1b65ba964eb2b6,2124,sao paulo,SP,2018-06-25 12:37:03,I
55c26bcb609f480eb7868594245febb5,14910,tabatinga,SP,2018-04-09 13:11:49,I
cbf09e831b0c11f6f23ffb51004db972,9726,sbc/sp,SP,2018-05-03 11:21:25,I
7fdb0720c8d7c9075538b365dc8c3a22,85904,toledo,PR,2018-04-21 11:38:28,I
933446e9a59dece7ae9175103820ca8f,81730,curitiba,PR,2017-01-24 15:37:05,I
3f8247d0f772ffa58560e5c682521ad5,89211,joinville,SC,2017-06-11 05:05:03,I
e46bc031f2c5bae4ccb40bb90712e9b4,5174,sao paulo,SP,2018-04-06 22:13:21,I
4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),BA,2017-02-02 01:00:37,I
fcba71d4d5db057f43249145e4eb1e27,13481,limeira,SP,2017-10-30 21:45:33,I
c747d5b92c7648417faea95d36d763e8,61800,pacatuba,CE,2017-11-24 22:46:55,I
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,SP,2017-09-10 00:34:50,I
1430239a858e7682bbc43b20758af153,4087,sao paulo,SP,2017-08-22 16:56:24,I
bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,RJ,2017-10-09 08:49:32,I
d598f929fc44e1e38678e7f47250ec04,73801,formosa,GO,2018-06-22 10:43:09,I
edc518ba25576a0188a0e8f2c3af186f,7023,guarulhos,SP,2018-06-30 20:06:44,I
4c18691b6037662be2df78a765d98ab5,3167,sao paulo,SP,2018-02-25 18:55:59,I
8f2b51a30523cdecddc2f179f351c7d6,4833,sao paulo,SP,2017-04-13 16:53:02,I
6b536a23086fba0d58c08d68814397f6,24346,niteroi,RJ,2017-10-25 14:35:46,I
95f83f51203c626648c875dd41874c7f,37564,borda da mata,MG,2017-11-24 14:22:48,I
6b243f80ed07b10f0e8aa0f21a205f3c,81825,curitiba,PR,2017-07-18 12:35:54,I
e7f3bf1ecd8526eb7f3b18059e6716e5,11680,ubatuba,SP,2017-02-28 17:39:47,I
4d600e08ecbe08258c79e536c5a42fee,85988,entre rios do oeste,PR,2016-10-06 07:53:10,I
2089a6d640999f9b9141ac719b2af596,13566,sao carlos,SP,2017-04-17 07:25:25,I
2a167ca73899c85001a837d8fb4962f6,37540,sao paulo,SP,2018-07-17 13:27:40,I
458c6fa920810ce2492da71bc26d9eec,15813,catanduva,SP,2017-12-12 12:05:08,I
7494d0dcba8551df6cf37f1b905dc2f7,11013,santos,SP,2018-05-03 00:03:53,I
698f5fa55a5f73d0740e9d9a773e8093,20751,rio de janeiro,RJ,2018-06-12 17:26:43,I
4f0d637c1197fd65405ebd755ac9f86b,6768,taboao da serra,SP,2018-05-30 21:48:24,I
3969863bb8af7f72580b3b1ffd3a17b3,3550,sao paulo,SP,2017-11-25 00:32:14,I
2a5b78b41cd05baeac8df54c6606b92c,35570,formiga,MG,2017-07-02 15:37:04,I
1f7dfad2cb384ea4d2d7e1ffbd78c407,1139,sao paulo,SP,2018-05-05 13:16:14,I
08f5819815f3d06545011850bd70f0a8,11075,santos,SP,2018-06-21 00:56:22,I
b32be1695eb7ec5f10f72d9610a12527,95012,caxias do sul,RS,2017-11-24 22:29:43,I
b94cc9f10ddc85e4ba73a6f7974e7101,27930,macae,RJ,2017-11-02 09:30:52,I
53243585a1d6dc2643021fd1853d8905,42738,lauro de freitas,BA,2017-08-28 18:29:21,I
6df688df543f90e9b38f4319e75a9d88,31230,belo horizonte,MG,2017-01-31 13:01:10,I
dd88d13bea9e4c2bf47daf224f8141e5,95900,lajeado,RS,2018-04-10 23:09:48,I
72c38a04bd6a1c3dbc5298425a0db86d,85804,cascavel,PR,2018-05-13 22:30:46,I
9e17b9d64683aebcbb9ee362d06463b4,14020,ribeirao preto,SP,2017-02-19 11:03:43,I
b5bb2b985208834bd5bd86c7a402bbad,95800,venancio aires,RS,2018-01-31 21:10:29,I
b1fecf4da1fa2689bccffa0121953643,79107,campo grande,MS,2016-10-04 15:35:35,I
7b1222c3624aa89b9558b50a2594188c,15041,sao jose do rio preto,SP,2017-02-18 20:50:28,I
e595809a6c31ec4314fd06ef198c244d,88370,navegantes,SC,2018-03-12 03:12:59,I
ba6b68b55fe8704377a7d43c8e5c0185,30130,belo horizonte,MG,2017-05-02 06:49:31,I
b8114f2f589a6804810f04f99b36b498,9633,sao bernardo do campo,SP,2018-04-04 16:05:12,I
83d7070a0b9a8b4625fa8682b819fabb,6717,cotia,SP,2018-03-23 17:02:33,I
570d4583587a5fe2d47c7be89b91ad27,2220,sao paulo,SP,2017-06-30 20:48:51,I
9591fc341b1bfb7ef561e2968ec6e011,4456,sao paulo,SP,2017-09-20 16:30:26,I
0af977692321d895349eded183341d28,11070,santos,SP,2018-04-01 02:54:21,I
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,limeira,SP,2018-01-12 10:45:12,I
5d9dc90a686a8fddacffab6bab5653a3,6513,santana de parnaiba,SP,2017-10-01 10:11:40,I
cc80e2f693fa6e2408f47ccf62413fc1,81050,curitiba,PR,2017-11-27 17:51:39,I
dee656f0f566ed1aa85bd137c943f08f,12701,cruzeiro,SP,2017-10-10 19:29:16,I
ace601496e211a664100321f038f50af,2372,sao paulo,SP,2017-02-15 23:00:16,I
d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,SP,2017-10-31 18:03:11,I
966cb4760537b1404caedd472cc610a5,9920,diadema,SP,2018-03-19 14:48:23,I
d4a5e99e0dd915df64ba55a7fbd583fd,5041,sao paulo,SP,2017-10-26 11:22:23,I
6bcb2352a2a0c38b845f598298ab9d26,87050,maringa,PR,2017-06-16 17:30:04,I
2c2c9832d1bb38c5b0034a3b47d313ee,97050,santa maria,RS,2018-07-27 10:44:02,I
f3b80352b986ab4d1057a4b724be19d0,71200,brasilia,DF,2017-02-14 10:49:41,I
b452cb0ae35044c4a53179c39f49fb06,18047,sorocaba,SP,2018-06-01 17:13:00,I
0307f7565ff85b299b6e5ef162b1b1a9,15085,sao jose do rio preto,SP,2016-10-10 18:09:39,I
ffeee66ac5d5a62fe688b9d26f83f534,15130,mirassol,SP,2017-09-30 15:56:56,I
3bfad056cf05c00dabe2f895925d83b1,6033,osasco,SP,2017-12-18 10:39:37,I
9aa388272ee334b6ae07bc73706e254a,36886,muriae,MG,2018-03-30 21:23:29,I
74bafed391319577bce6f4d2acc0589a,1311,sao paulo,SP,2017-09-16 22:28:50,I
2b03ac196f5ed62ac483960fe0fa3b65,2510,sao paulo,SP,2017-11-10 10:51:55,I
0b64bcdb0784abc139af04077d49a20e,92420,canoas,RS,2018-04-06 19:54:30,I
0bfd0b434243adc5c2e1aa6baf19c6aa,22745,rio de janeiro,RJ,2017-10-23 22:16:49,I
92d14edfb62ee5ae7fdff70b0f4e7233,9810,sao bernardo do campo,SP,2017-09-11 16:51:05,I
5e105f5c9f63f5f1fd75d6cb942e55b1,15076,sao jose do rio preto,SP,2018-05-20 11:35:23,I
2fb25ab44bdbeae6a4d816e0d0c9d500,27274,volta redonda,RJ,2017-08-18 01:36:03,I
ed4311e67debd72b8610a5347a743087,7170,guarulhos,SP,2017-12-14 14:07:48,I
5bf397d04035b5f45cc41e82ec106803,4144,sao paulo,SP,2018-05-08 22:04:11,I
f9bbdd976532d50b7816d285a22bd01e,5319,sao paulo,SP,2017-05-25 23:22:43,I
e3e15e2c0b9700561efac21c6be48066,5315,sao paulo,SP,2018-02-04 17:31:51,I
a5bff0f43eb51f0cad7c37fac7244c8a,4827,sao paulo,SP,2017-02-20 13:31:57,I
f52c2422904463fdd7741f99045fecb6,9230,santo andre/sao paulo,SP,2018-06-15 21:52:01,I
14f2b3587172b9db894c9bad8dab520b,95240,ipe,RS,2018-03-21 13:01:05,I
1354d51653f645349064725ed204e85e,1230,sao paulo,SP,2017-06-05 16:49:45,I
eaaa46e98c9e61f6764dd1d7a2ab8b3e,59775,messias targino,RN,2018-08-05 14:07:53,I
5b664594895aefb418afaee6d40a9a23,25750,petropolis,RJ,2017-01-15 10:14:31,I
bf00385a5f7fc1ef39a13c2e9ee50a5f,1224,sao paulo,SP,2018-07-03 15:45:08,I
391bbd13b6452244774beff1824006ed,13082,campinas,SP,2018-02-04 14:21:50,I
c714262700f93defc16bf17a51a4cb23,2751,sao paulo,SP,2018-03-16 23:37:45,I
bcd2d7510d58e293f20fad6438c1b314,81540,curitiba,PR,2017-02-09 11:38:52,I
ec4608a1f76453166bb312b2968aeaf4,13660,porto ferreira,SP,2017-02-22 15:57:47,I
5c603ffb38cbbf25a0e0698941324143,37004,varginha,MG,2017-01-23 02:54:13,I
2bd05d410a8fd26dc4184a15f4f2f588,31130,belo horizonte,MG,2017-01-27 10:29:59,I
4dab98ca6cd6d3df586203cefd28a042,91150,porto alegre,RS,2018-03-05 13:28:54,I
293dee954235e4e4e43f129313625ebe,72125,brasilia,DF,2017-10-11 10:22:56,I
cd68562d3f44870c08922d380acae552,14050,ribeirao preto,SP,2017-04-16 19:48:10,I
082e0bf4cb865a6533b1e8e498cc0255,18608,botucatu,SP,2017-10-29 13:42:54,I
c286ec035ee04ba81c97508f0b5df544,81320,curitiba,PR,2017-05-12 22:47:15,I
dd8a29ce82d5c705ba932d81494600a5,8220,sao paulo,SP,2017-05-25 21:25:09,I
41da412d33e8da4f22baf55cb1bde82c,29260,domingos martins,ES,2018-01-24 19:13:01,I
782f78b632a43875dd5b53e3e49c9564,13030,campinas,SP,2017-06-19 16:56:09,I
28405831a29823802aa22c084cfd0649,3644,sao paulo,SP,2018-06-26 16:00:19,I
fe19dce63ae80346207c6c55713d1023,38010,uberaba,MG,2017-01-31 15:39:27,I
a67780aba9dd436e7ac0aa1f889e73ec,19027,presidente prudente,SP,2017-11-24 12:23:11,I
d594982fd877af63ace38ea1fca27c76,1031,sao paulo,SP,2018-06-29 18:11:23,I
dda37071807e404c5bb2a1590c66326f,3282,sao paulo,SP,2018-04-24 08:37:20,I
5bc55dbe2f12b6af6d83ed46023e0dc8,35170,coronel fabriciano,MG,2018-02-21 10:03:23,I
b1b3948701c5c72445495bd161b83a4c,3390,sao paulo,SP,2017-06-06 08:37:30,I
4e92348462c75b6c842b994ce84a0ed4,94930,cachoeirinha,RS,2018-07-03 22:20:41,I
6e13dd869aa7185f601c941423abcc8f,5311,sao paulo,SP,2018-04-07 18:30:52,I
723cd880edaacdb998898b67c8f9da30,14940,ibitinga,SP,2018-03-27 12:41:26,I
00ee68308b45bc5e2660cd833c3f81cc,3333,sao paulo,SP,2017-09-19 01:02:44,I
1fbe10c70e30765ed1de86d9f7e98409,9320,maua,SP,2018-06-21 10:09:54,I
685b870da5b52a710782c9c0fefbeb5b,9820,sao bernardo do campo,SP,2017-12-09 13:51:24,I
701938c450705b8ae65fc923b70f35c7,15014,s jose do rio preto,SP,2017-01-27 19:04:57,I
f3862c2188522d89860c38a3ea8b550d,14092,ribeirao preto,SP,2018-05-15 17:41:00,I
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP,2018-02-22 14:47:02,I
cf8ab1616079e2793aa29d524df01bb1,4088,sao paulo,SP,2017-12-01 14:09:20,I
160851d3ece7aa1a510f8d1a4bb8a8af,17400,garca,SP,2018-07-29 11:15:05,I
61c36f0fc4a47f9532e5512b66668e62,7043,guarulhos,SP,2018-03-30 09:27:22,I
59b22a78efb79a4797979612b885db36,38414,uberlandia,MG,2017-07-17 10:29:13,I
553a440137d6e0cf776aee0bb83ac9f5,13481,limeira,SP,2018-05-11 15:20:39,I
ea8482cd71df3c1969d7b9473ff13abc,4160,sao paulo,SP,2017-08-15 12:54:48,I
72bc2cce903c872fe376a8faaa81d237,4693,sao paulo,SP,2017-09-19 23:12:15,I
65c255b299faf2d12050937cc219c46c,3060,sao paulo,SP,2017-07-26 10:16:50,I
f09e26011d833ddab11593c1a097a92a,13632,pirassununga,SP,2018-03-01 11:42:23,I
72c73be2b085b9d57650dd53eb2004c9,2116,sao paulo,SP,2017-07-24 11:29:43,I
c2bda99904207edd1834f03e0022b007,8280,sao paulo,SP,2017-08-11 11:42:45,I
3d4824f20035949c710eaf111f869d39,18015,sorocaba,SP,2018-06-04 19:07:48,I
042573af89b6d931f672efaf789d8358,18015,sorocaba,SP,2018-01-21 17:44:36,I
5b925e1d006e9476d738aa200751b73b,4567,sao paulo,SP,2017-10-06 11:52:25,I
06bb3a2fe5e7b7a845b13e8fb91bd944,31844,belo horizonte,MG,2017-09-11 08:09:15,I
5f5a58930c3c35f3b5af264f34fb8c85,14020,ribeirao preto,SP,2018-06-25 09:19:01,I
fe2032dab1a61af8794248c8196565c9,13030,campinas,SP,2017-03-08 11:54:55,I
3092c0b297aacfb4bb6e056ebe13b9b8,7402,aruja,SP,2018-01-18 22:44:34,I
8629a7efec1aab257e58cda559f03ba7,74223,goiania,GO,2018-02-16 13:56:54,I
1c56ffe0e9dea2657fc6e95b53f40b13,13575,sao carlos,SP,2018-07-23 11:36:26,I
74a9b9bddf14ece02beb81f52c41a88d,1156,sao paulo,SP,2017-11-27 12:25:21,I
1cbd32d00d01bb8087a5eb088612fd9c,3363,sp / sp,SP,2018-05-10 14:32:26,I
850857dfac77488c307e2b1cbd84ab5a,85802,cascavel,PR,2018-06-12 21:05:40,I
e0a366315b1b726b6c7832d664c0f530,2258,sao paulo,SP,2017-06-10 15:22:55,I
4049512728d969bec69f84088b012416,30310,belo horizonte,MG,2017-04-23 22:08:43,I
120476eb7a04c149d14772edaf5d9bf2,23954,angra dos reis,RJ,2018-07-14 09:19:17,I
cd6efc47efaabf134f8bdb654e10b4f1,23050,rio de janeiro,RJ,2017-11-13 08:04:09,I
2a7c6c0b0d5efde2bf75ec1e1cec2d41,87015,maringa,PR,2017-11-14 12:03:44,I
4e17c65a516f69d023a2ae78b84f28d6,8673,suzano,SP,2017-03-13 23:46:04,I
a8739afb32aaa45e01815ca76f76f54b,9850,sao bernardo do campo,SP,2018-06-07 22:47:32,I
e3d3b3efac954a60d61be70b7e05b49b,3370,sao paulo,SP,2018-06-06 12:18:34,I
d558ebe531605a1285ab2b1bc3256dfb,35501,divinopolis,MG,2018-03-16 18:48:02,I
c7a0a13cbcf29d5ce51c8f80afdc0b89,89170,laurentino,SC,2017-10-04 23:18:03,I
33ac3e28642ab8bda860a2f693000e78,6717,cotia,SP,2017-02-09 21:17:20,I
8936ba0de1073ee888cb3185ae5dc661,3372,sao paulo,SP,2017-04-05 08:53:24,I
18a349e75d307f4b4cc646a691ed4216,1319,sao paulo,SP,2017-08-21 12:54:37,I
a72c2f59332659e361d647515c698798,95270,flores da cunha,RS,2018-01-14 17:09:25,I
b55638ad525e906c698fa2ce742c1742,88780,imbituba,SC,2017-11-06 19:23:13,I
be9a160a9011f627c3e121d076c1ec7b,89256,jaragua do sul,SC,2017-03-26 11:36:32,I
ed859002ad59dbf8cf3602696a6c3000,86035,londrina,PR,2016-10-04 20:41:55,I
12b9676b00f60f3b700e83af21824c0e,95780,montenegro,RS,2017-03-07 22:10:46,I
ef2fbc2b607d8492bcffe657a4645434,20051,rio de janeiro,RJ,2018-07-02 16:44:40,I
a080fc8a850289b27500f6b49cca2553,3382,sao paulo,SP,2018-03-13 20:28:59,I
9c57bc60cfad5ee62d35d3f1ce4593a1,81200,curitiba,PR,2017-04-26 13:34:20,I
9539213aa8e023c01937bef95dc006da,3673,sao paulo,SP,2017-11-29 18:10:01,I
69a43819c758c65a5befb0b471c954d7,86802,apucarana,PR,2017-06-15 11:48:29,I
8fdca8e349553f99bc738833a62c8802,2189,sao paulo,SP,2016-10-06 12:51:54,I
0bb27263628258b8111a0262769fa9db,3077,sao paulo,SP,2017-04-01 17:24:26,I
08061dc0fc165ed41288cc7acde738ee,6036,osasco,SP,2017-03-23 00:48:00,I
4ebdc7e6cd6102a022dadc49156d4ea8,5030,sao paulo,SP,2017-02-22 10:39:37,I
f918546be4bec7104d117789ba758b2b,5634,sao paulo,SP,2017-12-05 09:22:52,I
eb4a59a06b3948e851a7d7a830bcbc42,41820,salvador,BA,2018-02-23 17:55:18,I
80146bc52c4f6af5239b23de2a20262b,6753,taboao da serra,SP,2017-02-24 13:50:32,I
4091f77d8c768fc3e81c20761471761d,3059,sao paulo,SP,2018-01-06 14:14:53,I
0dfbed20065e425d2eaefb101f9816c0,13660,porto ferreira,SP,2018-05-12 23:13:36,I
26bad72add1f86e08a776ce4ffdaf1ca,14470,pedregulho,SP,2017-09-13 14:44:40,I
e174dc2de86d60fee178170a154c05e7,9210,santo andre,SP,2017-08-17 12:18:55,I
612170e34b97004b3ba37eae81836b4c,93542,novo hamburgo,RS,2018-06-11 14:32:25,I
2a84855fd20af891be03bc5924d2b453,30111,belo horizonte,MG,2017-12-28 12:31:49,I
cf2384dd2f1dddea3f838efed0945e65,13930,serra negra,SP,2017-03-09 20:28:23,I
439a47cc365d6e3bd526812ea9de3c29,8730,mogi das cruzes,SP,2017-08-21 15:37:43,I
6ba4733aa33f6386e9fb0c0fd3993b38,95560,torres,RS,2018-04-16 21:43:52,I
4b39558c138930b9e5489c93b6df5fe3,49055,aracaju,SE,2017-11-15 00:16:15,I
4b9750c8ad28220fe6702d4ecb7c898f,13484,limeira,SP,2017-10-12 12:42:46,I
278b6e0b20c4f61fefaa0577943d7a35,88316,itajai,SC,2018-05-10 13:10:44,I
ba8e85df286308fe68a2ce83a8f8b2d6,88135,santa catarina,SC,2018-06-12 22:21:34,I
2059c39f76271d4ca3f15b5ffaccc8b8,81930,curitiba,PR,2017-02-01 13:18:42,I
5a05a16bb50629ee31afab8a6d4c2674,95076,caxias do sul,RS,2018-03-06 17:45:41,I
edb65fe661681b1c0de8bd47c8655855,8111,sao paulo,SP,2017-04-26 12:37:33,I
8cbac7e12637ed9cffa18c7875207478,89254,jaragua do sul,SC,2017-01-26 14:29:25,I
fdb9095204a334cd8872252ffec6f2db,3331,sao paulo,SP,2017-06-27 23:21:05,I
0cab2da43793a6f3c5ed8514c5f54627,80060,curitiba,PR,2018-05-11 10:26:01,I
5b97c06a046398e7005b2b7c0d707a92,38770,joao pinheiro,MG,2017-05-27 00:14:22,I
aae3bfea055532c57fb453ed3ec80b30,9271,santo andre,SP,2017-01-18 17:20:39,I
866558b3bccef2dbc6d29a2b5995016f,86706,arapongas,PR,2017-10-22 14:36:12,I
cb5df0dcb9e280b1780e9d589889f2c7,15115,bady bassitt,SP,2017-01-29 14:57:59,I
9bcdfa7b615b3abb9461d9e3ad9886ae,89053,blumenau,SC,2017-01-31 21:14:52,I
271c58a1d139c45eaf3316107c6d3a3b,3632,sao paulo,SP,2018-05-02 13:55:37,I
2dee2ce60de9709b1a24083217181a1f,78552,sinop,MT,2017-07-18 19:49:49,I
a154d7316f158bb42e6fa18bbe3afd3a,3804,sao paulo,SP,2017-03-06 16:42:52,I
f84fa566034f5e8e880a07ec624c56af,13330,indaiatuba,SP,2017-07-21 00:45:06,I
4c1c7281388a33dd06daac44f9fadbd1,17510,marilia,SP,2018-04-04 09:12:02,I
2063dd1b9f568df1c16741ea7d3e6adb,85065,guarapuava,PR,2017-03-05 20:31:56,I
9cea4682e16655f7da87f406902e989e,83707,araucaria,PR,2017-03-22 23:39:13,I
b1ac6ea7895bc3dd6f0f6f4abbdd2821,92030,canoas,RS,2017-03-11 17:05:35,I
851773c885feb5e2da3b4f82bc2b17ce,18683,lencois paulista,SP,2018-02-08 13:55:48,I
0ff83046c3fa22efee8ecf291888b191,95110,caxias do sul,RS,2017-04-01 18:33:06,I
2b2fed75b8e5ea3a052fc4c0825da485,36015,juiz de fora,MG,2017-04-23 15:20:31,I
9f50216bfd01913736a55a11b55ea842,12020,taubate,SP,2018-06-22 00:07:03,I
2d518637f53161b973e01f56ea4bb88e,2992,sao paulo,SP,2018-04-13 14:37:55,I
aafe36600ce604f205b86b5084d3d767,88115,sao jose,SC,2017-02-18 22:42:34,I
efff9341f3f8f5237b44ff67ed36a7bf,29090,vitoria,ES,2018-05-01 22:37:30,I
a7d0f8dd44f57ef6de7f7f02e3d82630,3225,sao paulo,SP,2018-06-25 12:06:07,I
5b07547f10dd980738a1a27f685af669,7013,guarulhos,SP,2018-08-01 10:27:42,I
a99504ac23ed125aaf5302af6cc30af9,14300,batatais,SP,2017-10-14 14:45:58,I
5882820ef11c4c068eea0677a7a879b4,95082,caxias do sul,RS,2017-04-04 09:36:12,I
7357b52d27cbaa90f81a96cbc1279396,33400,lagoa santa,MG,2018-05-15 18:17:45,I
180c3376aff0e43dd5788709df48a843,9911,sao paulo,SP,2017-08-11 11:35:58,I
